customerID,tenure,MonthlyCharges,TotalCharges,age,Churn
CUST_02441,45,74.15562066323955,5781.301254174597,74,0
CUST_02442,15,102.24059909553509,7367.543772306759,67,0
CUST_02443,0,48.957398733091125,70.75590147383883,55,0
CUST_02444,62,58.64483373513987,8928.133140953363,58,0
CUST_02445,20,50.32512740949152,1662.386075516209,46,0
CUST_02446,29,65.6735082156884,4242.835891226586,23,0
CUST_02447,12,47.12912085634091,7850.827018888943,35,0
CUST_02448,33,116.08436710995358,2040.8627834169104,66,1
CUST_02449,3,49.910152056578156,4301.621110625441,61,0
CUST_02450,27,28.000542887315863,1210.587978026989,52,1
CUST_02451,58,71.73535093714216,3567.7854019859697,44,0
CUST_02452,26,23.82410600140799,1610.6763840411627,22,1
CUST_02453,68,29.275402963475212,3285.37718396499,24,0
CUST_02454,24,40.37771769801712,3373.7086667986437,27,1
CUST_02455,2,65.36372548797846,8938.673690593028,27,0
CUST_02456,67,62.191595095520846,8953.421003147874,68,1
CUST_02457,24,99.5685699242847,1050.7807823722994,74,0
CUST_02458,19,93.42641469617956,6539.199638368558,75,0
CUST_02459,33,61.484465987051536,484.6744074285283,45,0
CUST_02460,25,52.037829172714254,291.1242977279539,53,1
CUST_02461,4,50.27981597427286,965.8983703197795,27,1
CUST_02462,60,96.94749890398892,8690.061199931248,67,1
CUST_02463,8,23.311385434569512,8468.954660094383,52,1
CUST_02464,49,19.307808250081795,1761.4718261205105,70,1
CUST_02465,5,99.1455279765181,1471.8175732723294,52,1
CUST_02466,59,66.66893035088303,2180.005076913204,54,0
CUST_02467,43,31.34987613246475,4649.612006794777,65,0
CUST_02468,10,42.02772532863913,5135.947595677981,37,0
CUST_02469,65,113.11540321593301,2009.909005346237,30,0
CUST_02470,46,105.66930351373959,6814.472637047708,28,0
CUST_02471,72,90.3980751228452,2799.7874612358037,75,0
CUST_02472,2,67.18697349440731,8300.739303254106,62,0
CUST_02473,29,71.07300987152135,5917.369903981441,36,0
CUST_02474,20,117.47494259896378,3938.433724846433,45,0
CUST_02475,27,116.50858527619728,7113.409775291551,55,0
CUST_02476,61,39.957442670155096,7364.87334189905,73,0
CUST_02477,32,100.73266576314245,2628.524818368314,62,1
CUST_02478,34,38.11875194903571,3070.6366036480376,77,0
CUST_02479,51,39.780822744163046,8424.877280482859,21,1
CUST_02480,33,86.96148948478682,1499.3745245021819,74,0
CUST_02481,40,59.310112055929935,398.5107443271491,71,0
CUST_02482,50,113.01752952486505,4097.416797033751,54,0
CUST_02483,46,27.0789929593929,7214.864904187788,36,0
CUST_02484,57,70.1756153625683,6949.5795946704975,54,0
CUST_02485,56,111.68919610519836,8277.385047637235,70,0
CUST_02486,22,110.21959336890953,4808.141966033982,31,1
CUST_02487,47,33.9659797684056,918.5807506674691,48,1
CUST_02488,21,55.39704540983856,5306.426989537425,45,1
CUST_02489,16,81.15038280476301,7009.99261689184,77,1
CUST_02490,68,34.25827824668302,858.0865200230411,53,0
CUST_02491,10,116.73826154866535,1570.463461856356,61,1
CUST_02492,14,111.30443153022135,130.37013717792468,55,0
CUST_02493,34,35.028918261515855,5351.000163432357,36,0
CUST_02494,32,30.357857048620513,7982.874839674222,59,1
CUST_02495,15,26.71166524644306,6042.556577698853,18,1
CUST_02496,33,110.76325373173637,8838.719986567019,40,1
CUST_02497,65,37.749628599137,586.0421994478588,72,1
CUST_02498,39,60.461062711524185,8128.949744660436,45,0
CUST_02499,27,63.78283929650431,7330.333220732393,65,0
CUST_02500,46,79.09912650978389,2841.888854085554,21,0
CUST_02501,38,25.317005062237346,8762.268435498521,58,1
CUST_02502,69,41.12937897485263,2605.680978579307,77,1
CUST_02503,72,113.01201946573046,8005.956419977401,35,0
CUST_02504,19,110.6578309413941,7929.122222126221,78,0
CUST_02505,0,97.6916460353806,6823.765397094693,66,1
CUST_02506,71,19.978927053057973,5079.96485483941,64,0
CUST_02507,62,51.354690386602414,1097.6246915596548,68,1
CUST_02508,66,82.0517910049766,4797.106175778555,56,0
CUST_02509,3,46.06940160089452,3224.030375781312,42,0
CUST_02510,57,110.77784289548529,7134.1089577350585,35,0
CUST_02511,24,82.65672510690908,6828.000274341667,23,1
CUST_02512,46,25.334485166277453,8197.300316205994,36,0
CUST_02513,37,110.7185700612417,153.1748586367367,70,0
CUST_02514,14,115.6921991339747,7285.746887070954,29,0
CUST_02515,62,25.926666675956,8447.389237059526,42,0
CUST_02516,20,72.30074395585412,7107.918032991188,52,0
CUST_02517,56,48.94315678584539,1189.1462496358931,18,1
CUST_02518,52,58.069585801103045,749.8863614711719,22,1
CUST_02519,45,36.32442423144487,207.1902534731533,18,0
CUST_02520,13,76.96335440526607,5666.132127936078,25,0
CUST_02521,16,115.71389403138684,5674.460413701788,56,1
CUST_02522,38,69.31340522770412,8882.485153679547,64,0
CUST_02523,8,26.457287302237077,3594.4277034547795,60,0
CUST_02524,5,81.24013601469565,3000.518438379521,35,0
CUST_02525,22,52.702745434028216,5627.335846115844,63,0
CUST_02526,58,105.30436933831238,7433.965879118194,76,0
CUST_02527,45,62.33717112827996,8432.230066716556,26,1
CUST_02528,37,37.66964011210905,7232.055012287767,22,1
CUST_02529,13,37.49277351449679,3851.5323459299266,72,0
CUST_02530,71,96.41394643355835,5721.529833102336,21,0
CUST_02531,61,45.089935027350705,7709.5679539107305,61,0
CUST_02532,34,96.25780620424075,4425.675001039421,46,0
CUST_02533,18,39.00050569819314,1965.8460604744264,18,0
CUST_02534,29,50.81200960753356,1544.1164889358993,47,0
CUST_02535,24,65.47967118884934,21.416546310949425,73,1
CUST_02536,39,114.20597666873198,6469.777194931933,62,0
CUST_02537,13,113.03660532489012,1017.6529354369948,18,1
CUST_02538,25,39.10093129307336,2209.675115269545,20,0
CUST_02539,21,54.53834220679342,2694.9294570746843,39,0
CUST_02540,47,33.23873762228477,5052.21114402818,25,0
CUST_02541,50,70.0184780899767,3593.6563501160076,73,1
CUST_02542,2,64.97942017085599,6078.572448367993,35,0
CUST_02543,41,109.87753656997471,519.6351607717504,42,0
CUST_02544,18,112.8605485346894,1132.9739644946662,65,0
CUST_02545,72,57.123873882743794,4502.919301728735,69,0
CUST_02546,27,68.15727018793692,3045.943794864532,37,1
CUST_02547,44,109.41609741290557,2676.40399750721,48,0
CUST_02548,70,100.28419638999627,621.912149756954,47,1
CUST_02549,62,18.372943757154225,8063.558189237053,33,1
CUST_02550,72,50.64607554672541,6232.530903402956,19,0
CUST_02551,18,61.02097267748484,1112.1310482404515,34,0
CUST_02552,46,41.431060935689636,604.1127004795227,27,0
CUST_02553,13,38.35630482138575,8774.355350212563,24,1
CUST_02554,37,21.854019672759325,6136.929502946754,76,0
CUST_02555,52,83.62371195711557,3768.7555184217986,59,0
CUST_02556,60,44.776049629282895,6321.544745986948,68,0
CUST_02557,35,23.339412199993937,6811.859442591828,69,0
CUST_02558,39,41.55988967386249,7024.060577451239,76,0
CUST_02559,29,99.79522318928491,4311.338204764457,26,0
CUST_02560,8,104.85189652794776,3880.347167961135,71,1
CUST_02561,63,67.27275700971687,119.03219673472505,79,0
CUST_02562,32,60.43920838168599,8340.482893973705,34,0
CUST_02563,51,117.74107673718174,5437.704747932708,26,1
CUST_02564,13,38.45759527798313,1844.3223559659136,26,0
CUST_02565,52,39.96664685117007,8278.0387064045,54,0
CUST_02566,58,47.770452057712774,8236.088477897261,41,0
CUST_02567,40,35.621246464670904,8902.873796007541,56,0
CUST_02568,67,56.69529101682703,7869.02793698803,28,0
CUST_02569,67,110.90509115295488,8980.103802624182,25,0
CUST_02570,7,80.76547974411457,2217.281969346988,42,1
CUST_02571,1,60.018547958450895,7583.4012750891225,63,0
CUST_02572,40,113.3099010462639,7410.794212985965,19,0
CUST_02573,54,22.943351712533875,2093.844425802189,27,0
CUST_02574,15,39.44817014598986,903.9691900288972,70,1
CUST_02575,61,75.72063772037941,8815.196212824845,41,1
CUST_02576,47,80.78636756570427,2678.300472655081,65,0
CUST_02577,29,22.03486566938654,7840.608278400899,33,0
CUST_02578,11,59.10995330652748,57.06184897794297,36,0
CUST_02579,34,84.21370441274902,208.8027688320278,76,0
CUST_02580,10,89.20319573314697,4203.524352093388,48,0
CUST_02581,63,83.09027005665946,2163.657861736871,28,0
CUST_02582,49,50.69744888481431,6214.77472525496,23,0
CUST_02583,20,27.539052606986772,5098.76764360023,23,0
CUST_02584,68,61.56546953477208,715.8224611054131,49,0
CUST_02585,47,31.132952611541658,1480.4021009151393,56,0
CUST_02586,19,114.65761316910805,3504.68244512456,65,0
CUST_02587,66,66.46742833430808,1686.7244943197898,30,0
CUST_02588,43,50.360435784400494,7134.156678250479,76,0
CUST_02589,32,96.16301525412781,3756.3107152684547,20,1
CUST_02590,72,68.7907564433909,859.0181642456434,73,0
CUST_02591,60,49.6234704492699,4369.399262403681,73,0
CUST_02592,8,100.82070972386178,835.7268659314992,58,1
CUST_02593,67,106.44951940211445,1177.8570026699583,73,0
CUST_02594,34,86.64683296144506,2171.6962916132834,52,0
CUST_02595,64,22.790371085582066,7738.558793122458,55,0
CUST_02596,7,75.76493377698628,8323.020540350088,74,0
CUST_02597,44,95.85608102372272,7439.79440940198,34,0
CUST_02598,46,31.92330723252538,3020.0134124122683,20,1
CUST_02599,39,41.32441664122955,2466.569041157308,51,1
CUST_02600,53,108.01450071694991,4951.418103296348,29,1
CUST_02601,45,20.052415629013552,6502.241381587349,41,0
CUST_02602,46,94.77816805824955,8940.48763767837,23,0
CUST_02603,14,66.32487583647114,1201.5049926727575,59,1
CUST_02604,18,63.5707602016399,462.6421512337638,28,0
CUST_02605,25,18.723846314478493,6255.315883177534,65,0
CUST_02606,51,101.57861955858226,7493.387535865071,44,0
CUST_02607,21,54.70213986492978,7620.21204320048,65,0
CUST_02608,20,73.15809439265537,6112.602670712903,41,0
CUST_02609,50,87.08467000623726,8587.0619209903,35,0
CUST_02610,37,89.66821679666741,4608.822776630391,44,0
CUST_02611,19,115.50996600025937,8226.056889059188,71,0
CUST_02612,28,72.19667523013413,8710.952990183876,72,0
CUST_02613,50,58.771394199391615,7627.473963887907,73,0
CUST_02614,3,115.2777699021542,2801.6318980624133,58,1
CUST_02615,54,83.49524397260315,1782.0165475092515,38,0
CUST_02616,70,48.41133634020868,4942.11818353673,76,0
CUST_02617,27,30.899353031164257,4088.072458414092,68,0
CUST_02618,3,103.94055914944849,7902.269912890742,51,1
CUST_02619,21,54.94252348500346,918.2844061830403,73,0
CUST_02620,44,85.36791157917197,2334.505750577437,50,0
CUST_02621,66,66.02327477532161,6771.154521778003,75,0
CUST_02622,65,38.290837539093914,872.9800718962629,65,1
CUST_02623,33,79.37203407928743,2900.4644379148676,71,1
CUST_02624,54,24.189673032969594,3496.6554386047687,35,0
CUST_02625,0,60.16093090686161,5610.892293132956,20,0
CUST_02626,71,73.75472384569444,1440.031158559894,41,0
CUST_02627,37,62.47679136009506,7748.228323340391,18,0
CUST_02628,5,94.36456187560107,4038.9292744871427,23,1
CUST_02629,24,102.44834536362187,8254.854972687397,36,1
CUST_02630,16,96.66679355138416,4221.471824432706,39,0
CUST_02631,60,21.958920676803814,2489.8615252877858,68,0
CUST_02632,11,37.801134585489166,1293.6228816153205,60,1
CUST_02633,5,72.73396594490498,53.63095050733762,76,1
CUST_02634,26,113.35184812526772,4798.774215163824,25,0
CUST_02635,7,103.16559105531591,982.2671384037724,22,0
CUST_02636,64,103.93851985188377,3537.7153174079804,69,0
CUST_02637,56,48.927235763486834,5311.660415909038,26,0
CUST_02638,39,61.80368550202766,2495.6593541862485,64,0
CUST_02639,13,66.01200662622561,1593.514145447715,38,1
CUST_02640,34,34.051901501690864,6977.0001710318875,45,1
CUST_02641,47,21.168949284934545,8522.184727088952,63,0
CUST_02642,55,114.58409574497271,921.9549524004547,21,0
CUST_02643,48,42.55268373767768,1417.2011129773705,73,0
CUST_02644,12,42.47478817981039,8640.913662129413,41,0
CUST_02645,60,26.504663484413474,359.3023118739716,25,0
CUST_02646,48,112.70779069826541,8799.13838222324,69,0
CUST_02647,45,77.13318572385674,61.70745810319916,78,0
CUST_02648,61,86.0377594267861,7865.544527748955,34,0
CUST_02649,7,110.98084250083136,2779.7801252699905,51,1
CUST_02650,42,53.25325722788053,8448.527946432123,37,1
CUST_02651,19,81.39374573608458,2866.1686919475574,33,0
CUST_02652,38,21.95754438234652,5895.670767375823,27,0
CUST_02653,48,37.05079787957519,738.6924764981111,51,0
CUST_02654,63,102.78707211917414,2196.121706854576,60,1
CUST_02655,61,96.21037234651024,6967.640531383671,27,0
CUST_02656,53,53.76555452862898,4767.598966035801,47,0
CUST_02657,8,56.43468403296967,8353.162174847661,47,0
CUST_02658,36,72.4225522224651,3870.1876469053614,68,0
CUST_02659,48,18.024582477883722,7830.915045009029,42,0
CUST_02660,40,42.606922275878844,4051.619828554573,74,1
CUST_02661,16,39.239644478037874,8813.649542743828,63,0
CUST_02662,20,43.54926056847587,8639.312744961913,60,1
CUST_02663,50,100.20239593841102,2975.647615893601,58,0
CUST_02664,58,46.52673336773721,7975.594560342893,24,0
CUST_02665,38,37.53517484911511,7631.55014045653,64,0
CUST_02666,54,69.43487300088921,1911.9099680015142,37,1
CUST_02667,40,106.29579371001866,5626.127799033762,34,0
CUST_02668,38,42.61766979142499,672.6871939965374,20,0
CUST_02669,12,26.010696764865465,7533.662270839485,64,0
CUST_02670,63,54.3532830566658,1587.4220338613989,63,0
CUST_02671,10,94.26048610562773,655.9160184441653,57,1
CUST_02672,18,74.17043555886906,3613.9674779385246,53,1
CUST_02673,10,101.31292369658344,5200.760804624799,43,0
CUST_02674,45,115.87839905614186,7697.154287866743,27,0
CUST_02675,44,98.85157262866494,8768.697879185194,51,0
CUST_02676,0,79.58791404206285,3966.642762877376,31,0
CUST_02677,39,68.32084198134281,562.8133684077266,25,1
CUST_02678,18,22.0870468075232,6747.057899652319,72,0
CUST_02679,71,118.40084183903221,5095.255840890958,44,0
CUST_02680,71,57.11507450265434,4042.064276703279,27,0
CUST_02681,60,33.527277819520414,2797.2345315538632,74,0
CUST_02682,11,86.00430325043858,4531.53878003495,67,1
CUST_02683,60,46.997405487736856,3061.3428480241378,32,1
CUST_02684,32,77.74938363496685,6817.966572371295,54,0
CUST_02685,44,77.85032660014829,4904.165394503917,39,0
CUST_02686,68,63.46444173209265,7894.093011903926,62,0
CUST_02687,7,103.28409878559435,4901.024353551989,67,1
CUST_02688,24,45.026640278655194,2159.5964717925717,48,0
CUST_02689,45,63.76052434500888,7662.805102444658,19,0
CUST_02690,29,72.84459711627909,5023.827023471795,62,0
CUST_02691,46,85.68972151826456,1877.43252252918,48,0
CUST_02692,48,97.96512875157013,5619.100133406875,79,1
CUST_02693,46,58.27034285358212,3232.2965491829996,31,0
CUST_02694,17,83.8967882978528,7602.762398382751,27,0
CUST_02695,65,33.362317212988955,4090.6316530459544,47,0
CUST_02696,67,113.13010625533282,6543.443395804602,53,0
CUST_02697,32,57.07199825494236,877.9151445734096,64,0
CUST_02698,35,92.41118504159672,3576.298629795069,57,1
CUST_02699,18,20.07479035198212,8849.50809952214,32,0
CUST_02700,27,38.92908857629031,7279.973399504792,31,0
CUST_02701,39,67.68241952100496,1456.2684052550192,48,0
CUST_02702,14,107.58175170869934,2514.3211643057507,46,1
CUST_02703,40,71.78002529496906,2981.7459635301225,44,0
CUST_02704,38,112.84678919397567,5860.282733249102,38,0
CUST_02705,1,67.34728345144524,6817.812940217107,26,0
CUST_02706,62,68.0258078670669,6750.7489470950295,37,0
CUST_02707,28,30.21417242705425,4598.669025631497,52,0
CUST_02708,65,99.87093690352643,7301.168429786598,75,1
CUST_02709,50,43.19047207164037,3944.961183162126,32,1
CUST_02710,9,109.76047391597614,1132.447476354146,41,0
CUST_02711,13,110.9040704737004,5088.687738051243,66,0
CUST_02712,50,114.21763141116327,8571.666433717937,74,0
CUST_02713,72,71.06350988851517,7141.082989504752,33,1
CUST_02714,38,87.06356604793173,5216.731816276337,53,0
CUST_02715,27,97.40861976628968,5828.31482993489,28,0
CUST_02716,2,31.36349110234749,8376.447002779443,74,1
CUST_02717,69,79.29763388974472,3866.518294025945,25,0
CUST_02718,26,21.49838593293779,2995.9193677048834,20,1
CUST_02719,1,68.75174050565005,8795.629253704032,36,0
CUST_02720,37,33.79395352526319,7773.719338922794,63,0
CUST_02721,2,36.65813844813264,2920.9313898750493,58,0
CUST_02722,15,55.23485180264535,4184.7497643010865,20,0
CUST_02723,39,62.108591005083305,3747.4015984900357,53,1
CUST_02724,1,81.5635873022831,1358.8791944694765,42,0
CUST_02725,40,25.591698680728598,8621.217527843066,77,0
CUST_02726,11,69.37655964621936,3650.725632353434,53,0
CUST_02727,34,36.627763285816314,7880.455162088414,28,0
CUST_02728,64,76.54546785323768,1720.4189245723724,68,0
CUST_02729,54,83.01527045064071,4939.879879522234,79,0
CUST_02730,44,74.7843441683911,235.17323841594296,33,1
CUST_02731,61,93.30614206878738,6882.699944903931,72,0
CUST_02732,48,52.23214291257194,5236.60680625158,71,0
CUST_02733,24,96.04087234657935,5637.7944595583795,34,1
CUST_02734,22,62.14224233423575,484.4535253407881,79,0
CUST_02735,23,67.38681882890486,1915.1242052733662,59,1
CUST_02736,37,84.10641698062929,687.4912337351498,41,0
CUST_02737,27,19.872555167920844,2614.45055591823,34,0
CUST_02738,20,84.70741058486533,5654.402288985716,65,0
CUST_02739,53,81.09568520535578,5104.350139170029,37,0
CUST_02740,17,49.60440590883455,5517.105398088244,39,0
CUST_02741,35,26.751017059747927,4952.276416973491,23,0
CUST_02742,44,27.275415891130194,2471.798585169217,24,0
CUST_02743,72,112.16882219249331,2215.6773261529383,31,0
CUST_02744,52,88.30649076503539,1250.7959581584998,28,0
CUST_02745,29,30.96446660461552,7644.656456633359,29,0
CUST_02746,59,54.385763269508445,5555.984639700376,63,0
CUST_02747,31,78.43326537796284,1694.8688922864567,22,0
CUST_02748,66,103.22831391924616,1611.3402307947308,22,0
CUST_02749,66,22.45341472872687,7859.859701704708,37,0
CUST_02750,27,42.13657940994091,6689.723156594608,71,0
CUST_02751,43,108.75439701012876,5941.403737550235,72,0
CUST_02752,40,18.934886118749283,3673.639685702912,75,1
CUST_02753,62,38.542708484976515,2372.5405672210873,32,0
CUST_02754,22,115.82046594924253,8815.467852753158,43,0
CUST_02755,47,80.56698834526145,7179.2113837047455,50,1
CUST_02756,31,44.690479397025655,2729.9774237637625,74,0
CUST_02757,56,24.833091628376458,7631.131870580883,47,0
CUST_02758,32,20.87551672561666,6835.20889855984,41,1
CUST_02759,23,42.96399812296658,2687.7833379044255,40,0
CUST_02760,38,107.91155359806886,3850.4446310899243,26,1
CUST_02761,33,60.42319273834597,1689.8619396114193,20,1
CUST_02762,55,91.47400365493128,1017.250950515422,75,0
CUST_02763,27,111.66507360875569,6510.4030549004765,53,1
CUST_02764,36,59.62012708348729,2422.2564790377223,65,1
CUST_02765,6,37.5102918458145,7384.133104401358,24,0
CUST_02766,67,70.74602894740579,8960.566229399547,39,1
CUST_02767,36,110.62453608010514,708.0459290882451,31,0
CUST_02768,55,100.04619024204547,4267.855423251628,65,0
CUST_02769,64,24.714644023041686,7222.521782611011,46,0
CUST_02770,64,88.64242560791334,7104.779050940277,67,0
CUST_02771,46,76.33354729081329,6844.774481812097,33,0
CUST_02772,19,110.5612439873354,3153.9745190111603,65,0
CUST_02773,18,30.49310451873032,4095.6022360517695,51,0
CUST_02774,28,72.47168354687497,5362.815848926402,27,0
CUST_02775,59,107.70519473821302,8765.98644048785,24,0
CUST_02776,17,59.82242624765779,2961.374493027666,42,0
CUST_02777,34,67.16348160875245,8309.832111697382,44,0
CUST_02778,42,25.186989122029747,2438.825125260837,32,1
CUST_02779,10,46.370651325788906,8901.888699953866,49,0
CUST_02780,48,51.09967821523263,6038.9679077117735,45,0
CUST_02781,37,114.40248977197847,4182.333093619787,26,0
CUST_02782,63,46.83207077519822,5528.246044011172,24,0
CUST_02783,68,65.0086109975045,2467.329897981057,76,0
CUST_02784,7,86.47305120355654,2482.08124045297,73,1
CUST_02785,33,34.542703985603495,1039.7198037145747,33,1
CUST_02786,47,67.61712348847121,1044.1716733944809,43,0
CUST_02787,55,93.33098202654257,3142.0922383908237,52,0
CUST_02788,64,106.41923172876074,6870.442191509417,34,0
CUST_02789,30,81.87844601556753,5479.581085031499,40,0
CUST_02790,3,86.24345856232868,941.209351772567,25,0
CUST_02791,49,30.880914203626034,7673.08399428368,19,0
CUST_02792,68,114.46920271912741,5420.281290370796,48,0
CUST_02793,29,31.5225559034172,8648.483079527323,74,0
CUST_02794,58,97.01663959254343,6038.265497352644,69,1
CUST_02795,66,45.01126482138852,1593.0702760635454,75,0
CUST_02796,44,113.22650065752767,4274.574593524244,76,1
CUST_02797,3,91.43587301568691,5843.508425973893,74,1
CUST_02798,25,94.88899872379363,273.81701542879966,49,0
CUST_02799,26,40.3440356521081,153.8941721101749,46,0
CUST_02800,45,63.190077616786404,1182.0389453751397,20,1
CUST_02801,63,81.01694584810721,2279.9466267083276,25,1
CUST_02802,50,96.5373090570733,3877.3511292156663,76,0
CUST_02803,49,28.603856343063736,4397.215454362899,19,0
CUST_02804,5,116.16126227836189,1259.487928262313,48,0
CUST_02805,58,108.80250839656472,6067.056380460161,79,0
CUST_02806,14,45.57555623054961,5373.319794034883,68,0
CUST_02807,29,101.92154478929785,2664.2876075936188,66,0
CUST_02808,41,70.86904015006199,142.66575324892221,54,0
CUST_02809,36,65.10426111932591,717.2782798725509,37,0
CUST_02810,41,50.07227879276335,3537.419084087338,46,0
CUST_02811,34,77.25879583642242,1402.6896734678417,34,0
CUST_02812,5,92.44869000576698,3403.8400632087782,27,0
CUST_02813,67,59.91515630620134,5661.079788502989,58,0
CUST_02814,17,82.1803576868458,4934.192102355966,39,1
CUST_02815,72,89.32991795784098,2095.9594305738,23,0
CUST_02816,28,90.53442533555916,3107.525971503597,79,0
CUST_02817,58,23.300542009380386,5534.000162068883,60,0
CUST_02818,46,105.69427617987682,7750.47815183017,51,1
CUST_02819,16,64.74183810603489,6783.856679875118,48,0
CUST_02820,21,44.766440333013875,4989.532240964066,79,1
CUST_02821,67,42.65997976292752,3273.391124882046,72,0
CUST_02822,68,67.26743951008294,3298.1604723254127,29,0
CUST_02823,36,108.45681702583384,7917.167446174277,29,0
CUST_02824,48,56.591453331629985,372.4073128441067,33,0
CUST_02825,12,94.47202617192141,8892.084146893943,42,0
CUST_02826,33,27.8755105606963,5986.091189447029,39,0
CUST_02827,52,66.5577836194083,6136.6165376700665,44,0
CUST_02828,50,119.15198632005904,361.22057899658455,41,0
CUST_02829,2,96.58465588481837,5457.652888523624,29,0
CUST_02830,41,39.47390582094253,4373.306979612214,70,0
CUST_02831,31,69.14703031718689,969.8945839087216,35,0
CUST_02832,50,41.82972589215379,2515.7396567088444,62,0
CUST_02833,45,59.775214580775945,8015.023816798588,64,0
CUST_02834,20,97.56857042096641,4958.895974476257,33,0
CUST_02835,43,96.66493115962118,3732.4808450617,21,0
CUST_02836,10,41.26623854604328,672.6857594504824,29,0
CUST_02837,67,112.06677845179573,6432.811316072704,66,0
CUST_02838,0,78.44195464201233,6331.600394096372,50,0
CUST_02839,62,56.75227767812548,5534.111590613621,39,0
CUST_02840,23,69.19742923964779,4602.15856306143,35,1
CUST_02841,12,79.71726785064986,3915.3839318222067,71,0
CUST_02842,10,75.10883424827011,5347.574415032171,65,0
CUST_02843,50,67.61331362469018,2115.891156521092,50,1
CUST_02844,16,69.50314601711881,8472.506396315277,44,0
CUST_02845,23,35.994014863644395,5307.374872038461,59,1
CUST_02846,18,100.8987562390773,2814.508150302301,36,0
CUST_02847,36,73.25955263398356,4058.1250609487124,65,0
CUST_02848,7,31.370145893879716,7255.049404114493,31,0
CUST_02849,27,96.14802436144335,1471.312225358071,42,1
CUST_02850,4,113.10928579448978,2649.6638896931386,51,1
CUST_02851,16,114.62530372217013,6121.982044174268,41,0
CUST_02852,35,55.63980870593962,2853.0930742103706,55,0
CUST_02853,18,31.822721103196912,7136.6651031159645,77,0
CUST_02854,63,70.87676191657265,1191.4723148527003,71,0
CUST_02855,10,29.48614139362051,6868.921810682385,40,0
CUST_02856,53,113.26671668828696,633.7983993580848,22,0
CUST_02857,44,36.72512199022489,133.08166175410315,61,0
CUST_02858,46,43.782117715018735,8086.047199112816,76,1
CUST_02859,11,59.476925742266985,5240.426168052041,53,0
CUST_02860,20,57.08277579303083,3179.405535839567,71,1
CUST_02861,10,99.05561502458468,2108.6998399353765,41,0
CUST_02862,4,64.54431569619817,5559.634333682128,53,0
CUST_02863,55,35.41836252034037,4590.839608159909,22,0
CUST_02864,19,45.25540933957956,8924.548024259268,56,0
CUST_02865,40,69.92956528912725,8849.279560150637,23,0
CUST_02866,45,33.04029957746576,5722.520603951654,62,1
CUST_02867,11,80.38887891589343,3996.977144830897,53,1
CUST_02868,69,75.70622526821688,4430.445902829266,62,0
CUST_02869,16,90.89963627099029,6148.662014807021,21,0
CUST_02870,18,113.6458707686955,932.1394072337247,27,0
CUST_02871,25,111.04996523231787,2968.6016228202493,69,0
CUST_02872,47,114.49971304302079,695.9447242123626,18,1
CUST_02873,51,42.9609908964175,678.7796204619376,38,0
CUST_02874,69,31.41966127721417,1778.636392210219,57,0
CUST_02875,54,48.83222345063775,4377.574226247178,56,0
CUST_02876,32,109.2986876221641,7067.273404041848,54,0
CUST_02877,61,117.1494544115958,4379.753102669535,20,1
CUST_02878,22,105.65114500918855,3032.5799628366103,64,0
CUST_02879,14,29.22180755500945,759.529853224088,48,0
CUST_02880,26,114.6376558020989,4961.653798184504,44,1
CUST_02881,63,61.18251878978017,2455.9919066189273,34,0
CUST_02882,50,18.949649657760077,5542.108917695984,78,0
CUST_02883,52,63.12416155631575,8795.145897409117,40,0
CUST_02884,50,22.699055306897694,1019.6026068684005,30,0
CUST_02885,46,73.47554795843399,1924.8860805230204,64,0
CUST_02886,3,52.53251079857923,4268.388952132385,44,0
CUST_02887,6,66.29036322659297,8718.152061806446,68,1
CUST_02888,34,80.54337679579794,6950.85179090456,37,0
CUST_02889,47,106.61771177341767,8086.098154602215,63,0
CUST_02890,72,85.51396080013672,3016.7593393126203,70,0
CUST_02891,71,62.272984584774434,8928.505494531779,30,0
CUST_02892,44,101.58164107437725,943.4386882561334,61,0
CUST_02893,71,110.36937803245948,495.6966962939855,41,1
CUST_02894,18,30.215516576084116,7703.311590945173,78,0
CUST_02895,62,72.25716371038473,8346.838534458737,72,0
CUST_02896,37,47.020219893729305,833.4565107639937,58,0
CUST_02897,66,22.800242183448635,1038.5782921776567,76,1
CUST_02898,58,86.1917629016265,317.9039366468489,20,0
CUST_02899,68,106.002619300841,958.4779125316624,79,0
CUST_02900,12,34.61607075669419,1900.5899548665222,60,0
CUST_02901,46,100.86619307763785,8731.288037811808,27,1
CUST_02902,60,105.04636482076805,6017.384795712331,18,0
CUST_02903,30,111.26272515198131,7011.406169156508,66,1
CUST_02904,21,45.059079086777345,6989.731845149869,77,1
CUST_02905,42,110.20321264936871,4824.962273017347,75,0
CUST_02906,66,50.70760098311609,7181.451019862894,30,0
CUST_02907,53,74.33847737246128,5370.351640861927,31,0
CUST_02908,9,23.151762024892776,2844.6239564781513,50,0
CUST_02909,41,22.475871013611847,5058.7687767402385,19,0
CUST_02910,63,91.4780676986847,4810.907103487931,19,1
CUST_02911,20,63.33695775373469,7414.6084227587,56,0
CUST_02912,65,44.14182228766019,8835.910412087298,58,0
CUST_02913,40,37.422176594540844,3711.1622374799563,73,1
CUST_02914,23,86.33525606764024,6875.248292403409,48,0
CUST_02915,34,18.040957490584667,915.8717762624392,21,0
CUST_02916,55,100.20089925807913,6995.945697645631,51,0
CUST_02917,29,26.08345982525274,3355.3238696992244,36,0
